           1651	  0.100
           1652	  0.092
           1653	  0.100
           1654	  0.100
           1655	  0.100
           1656	  0.100
           1657	  0.100
           1658	  0.100
           1659	  0.100
           1660	  0.115
           1661	  0.108
           1662	  0.100
           1663	  0.092
           1664	  0.100
           1665	  0.100
           1666	  0.092
           1667	  0.100
           1668	  0.092
           1669	  0.092
           1670	  0.100
           1671	  0.100
           1672	  0.100
           1673	  0.108
           1674	  0.108
           1675	  0.092
           1676	  0.100
           1677	  0.115
           1678	  0.108
           1679	  0.108
           1680	  0.115
           1681	  0.108
           1682	  0.108
           1683	  0.108
           1684	  0.108
           1685	  0.108
           1686	  0.108
           1687	  0.100
           1688	  0.115
           1689	  0.123
           1690	  0.100
           1691	  0.108
           1692	  0.115
           1693	  0.108
           1694	  0.115
           1695	  0.131
           1696	  0.115
           1697	  0.108
           1698	  0.108
           1699	  0.108
           1700	  0.115
           1701	  0.115
           1702	  0.108
           1703	  0.115
           1704	  0.115
           1705	  0.108
           1706	  0.108
           1707	  0.123
           1708	  0.115
           1709	  0.123
           1710	  0.123
           1711	  0.131
           1712	  0.131
           1713	  0.131
           1714	  0.138
           1715	  0.131
           1716	  0.123
           1717	  0.138
           1718	  0.146
           1719	  0.162
           1720	  0.162
           1721	  0.154
           1722	  0.169
           1723	  0.169
           1724	  0.169
           1725	  0.169
           1726	  0.169
           1727	  0.169
           1728	  0.162
           1729	  0.169
           1730	  0.162
           1731	  0.169
           1732	  0.177
           1733	  0.162
           1734	  0.169
           1735	  0.177
           1736	  0.177
           1737	  0.185
           1738	  0.185
           1739	  0.185
           1740	  0.185
           1741	  0.185
           1742	  0.185
           1743	  0.200
           1744	  0.185
           1745	  0.185
           1746	  0.177
           1747	  0.177
           1748	  0.185
           1749	  0.192
           1750	  0.200
           1751	  0.200
           1752	  0.208
           1753	  0.208
           1754	  0.208
           1755	  0.223
           1756	  0.215
           1757	  0.215
           1758	  0.215
           1759	  0.208
           1760	  0.208
           1761	  0.192
           1762	  0.200
           1763	  0.192
           1764	  0.208
           1765	  0.208
           1766	  0.208
           1767	  0.215
           1768	  0.223
           1769	  0.223
           1770	  0.215
           1771	  0.215
           1772	  0.223
           1773	  0.223
           1774	  0.223
           1775	  0.215
           1776	  0.215
           1777	  0.215
           1778	  0.215
           1779	  0.215
           1780	  0.215
           1781	  0.208
           1782	  0.208
           1783	  0.208
           1784	  0.200
           1785	  0.192
           1786	  0.192
           1787	  0.192
           1788	  0.192
           1789	  0.192
           1790	  0.208
           1791	  0.208
           1792	  0.215
           1793	  0.200
           1794	  0.208
           1795	  0.208
           1796	  0.215
           1797	  0.215
           1798	  0.215
           1799	  0.208
           1800	  0.223
           1801	  0.208
           1802	  0.208
           1803	  0.215
           1804	  0.208
           1805	  0.200
           1806	  0.208
           1807	  0.208
           1808	  0.200
           1809	  0.200
           1810	  0.215
           1811	  0.208
           1812	  0.200
           1813	  0.208
           1814	  0.208
           1815	  0.208
           1816	  0.192
           1817	  0.200
           1818	  0.223
           1819	  0.208
           1820	  0.223
           1821	  0.223
           1822	  0.208
           1823	  0.208
           1824	  0.215
           1825	  0.223
           1826	  0.215
           1827	  0.208
           1828	  0.208
           1829	  0.208
           1830	  0.208
           1831	  0.200
           1832	  0.208
           1833	  0.208
           1834	  0.200
           1835	  0.208
           1836	  0.215
           1837	  0.208
           1838	  0.208
           1839	  0.215
           1840	  0.223
           1841	  0.215
           1842	  0.208
           1843	  0.208
           1844	  0.215
           1845	  0.208
           1846	  0.208
           1847	  0.208
           1848	  0.200
           1849	  0.192
           1850	  0.185
           1851	  0.192
           1852	  0.200
           1853	  0.200
           1854	  0.208
           1855	  0.208
           1856	  0.208
           1857	  0.215
           1858	  0.215
           1859	  0.208
           1860	  0.215
           1861	  0.215
           1862	  0.215
           1863	  0.215
           1864	  0.215
           1865	  0.223
           1866	  0.223
           1867	  0.223
           1868	  0.223
           1869	  0.223
           1870	  0.215
           1871	  0.215
           1872	  0.215
           1873	  0.208
           1874	  0.208
           1875	  0.215
           1876	  0.223
           1877	  0.215
           1878	  0.208
           1879	  0.208
           1880	  0.208
           1881	  0.208
           1882	  0.208
           1883	  0.223
           1884	  0.208
           1885	  0.208
           1886	  0.223
           1887	  0.215
           1888	  0.215
           1889	  0.215
           1890	  0.215
           1891	  0.215
           1892	  0.208
           1893	  0.223
           1894	  0.215
           1895	  0.208
           1896	  0.208
           1897	  0.215
           1898	  0.215
           1899	  0.215
           1900	  0.223
           1901	  0.223
           1902	  0.246
           1903	  0.262
           1904	  0.269
           1905	  0.285
           1906	  0.308
           1907	  0.315
           1908	  0.323
           1909	  0.323
           1910	  0.331
           1911	  0.346
           1912	  0.346
           1913	  0.354
           1914	  0.369
           1915	  0.377
           1916	  0.400
           1917	  0.431
           1918	  0.446
           1919	  0.454
           1920	  0.477
           1921	  0.508
           1922	  0.515
           1923	  0.531
           1924	  0.538
           1925	  0.538
           1926	  0.554
           1927	  0.577
           1928	  0.577
           1929	  0.585
           1930	  0.592
           1931	  0.600
           1932	  0.592
           1933	  0.615
           1934	  0.623
           1935	  0.623
           1936	  0.631
           1937	  0.638
           1938	  0.638
           1939	  0.646
           1940	  0.669
           1941	  0.677
           1942	  0.685
           1943	  0.692
           1944	  0.685
           1945	  0.677
           1946	  0.677
           1947	  0.677
           1948	  0.677
           1949	  0.677
           1950	  0.654
           1951	  0.638
           1952	  0.631
           1953	  0.615
           1954	  0.608
           1955	  0.585
           1956	  0.554
           1957	  0.554
           1958	  0.554
           1959	  0.546
           1960	  0.531
           1961	  0.538
           1962	  0.523
           1963	  0.500
           1964	  0.500
           1965	  0.508
           1966	  0.492
           1967	  0.492
           1968	  0.492
           1969	  0.492
           1970	  0.477
           1971	  0.477
           1972	  0.469
           1973	  0.469
           1974	  0.469
           1975	  0.454
           1976	  0.431
           1977	  0.438
           1978	  0.423
           1979	  0.408
           1980	  0.392
           1981	  0.362
           1982	  0.338
           1983	  0.315
           1984	  0.300
           1985	  0.269
           1986	  0.254
           1987	  0.238
           1988	  0.215
           1989	  0.200
           1990	  0.185
           1991	  0.154
           1992	  0.146
           1993	  0.146
           1994	  0.138
           1995	  0.131
           1996	  0.123
           1997	  0.123
           1998	  0.123
           1999	  0.115
           2000	  0.123
           2001	  0.123
           2002	  0.123
           2003	  0.123
           2004	  0.115
           2005	  0.108
           2006	  0.115
           2007	  0.123
           2008	  0.123
           2009	  0.115
           2010	  0.108
           2011	  0.100
           2012	  0.100
           2013	  0.092
           2014	  0.085
           2015	  0.092
           2016	  0.085
           2017	  0.085
           2018	  0.100
           2019	  0.092
           2020	  0.077
           2021	  0.077
           2022	  0.077
           2023	  0.077
           2024	  0.077
           2025	  0.077
           2026	  0.069
           2027	  0.062
           2028	  0.062
           2029	  0.054
           2030	  0.062
           2031	  0.062
           2032	  0.062
           2033	  0.046
           2034	  0.038
           2035	  0.038
           2036	  0.038
           2037	  0.031
           2038	  0.031
           2039	  0.031
           2040	  0.031
           2041	  0.015
           2042	  0.023
           2043	  0.031
           2044	  0.015
           2045	  0.008
           2046	  0.000
           2047	 -0.008
           2048	  0.000
           2049	  0.000
           2050	 -0.008
           2051	 -0.015
           2052	 -0.015
           2053	 -0.008
           2054	 -0.015
           2055	 -0.023
           2056	 -0.023
           2057	 -0.031
           2058	 -0.038
           2059	 -0.038
           2060	 -0.031
           2061	 -0.038
           2062	 -0.038
           2063	 -0.046
           2064	 -0.054
           2065	 -0.054
           2066	 -0.046
           2067	 -0.069
           2068	 -0.054
           2069	 -0.054
           2070	 -0.069
           2071	 -0.069
           2072	 -0.062
           2073	 -0.062
           2074	 -0.062
           2075	 -0.062
           2076	 -0.054
           2077	 -0.062
           2078	 -0.062
           2079	 -0.054
           2080	 -0.077
           2081	 -0.069
           2082	 -0.062
           2083	 -0.062
           2084	 -0.069
           2085	 -0.062
           2086	 -0.062
           2087	 -0.062
           2088	 -0.062
           2089	 -0.069
           2090	 -0.077
           2091	 -0.062
           2092	 -0.062
           2093	 -0.069
           2094	 -0.069
           2095	 -0.054
           2096	 -0.054
           2097	 -0.054
           2098	 -0.046
           2099	 -0.046
           2100	 -0.046
           2101	 -0.046
           2102	 -0.054
           2103	 -0.054
           2104	 -0.038
           2105	 -0.046
           2106	 -0.054
           2107	 -0.046
           2108	 -0.038
           2109	 -0.046
           2110	 -0.038
           2111	 -0.031
           2112	 -0.038
           2113	 -0.031
           2114	 -0.015
           2115	 -0.023
           2116	 -0.015
           2117	  0.008
           2118	  0.000
           2119	 -0.008
           2120	  0.008
           2121	  0.023
           2122	  0.008
           2123	  0.023
           2124	  0.031
           2125	  0.015
           2126	  0.031
           2127	  0.038
           2128	  0.031
           2129	  0.031
           2130	  0.038
           2131	  0.031
           2132	  0.038
           2133	  0.046
           2134	  0.031
           2135	  0.031
           2136	  0.054
           2137	  0.046
           2138	  0.046
           2139	  0.062
           2140	  0.069
           2141	  0.062
           2142	  0.069
           2143	  0.069
           2144	  0.069
           2145	  0.092
           2146	  0.100
           2147	  0.100
           2148	  0.100
           2149	  0.108
           2150	  0.108
           2151	  0.123
           2152	  0.131
           2153	  0.123
           2154	  0.131
           2155	  0.146
           2156	  0.146
           2157	  0.154
           2158	  0.169
           2159	  0.169
           2160	  0.162
           2161	  0.177
           2162	  0.177
           2163	  0.169
           2164	  0.177
           2165	  0.192
           2166	  0.177
           2167	  0.177
           2168	  0.177
           2169	  0.185
           2170	  0.192
           2171	  0.185
           2172	  0.185
           2173	  0.177
           2174	  0.185
           2175	  0.185
           2176	  0.177
           2177	  0.177
           2178	  0.177
           2179	  0.185
           2180	  0.185
           2181	  0.169
           2182	  0.185
           2183	  0.185
           2184	  0.185
           2185	  0.185
           2186	  0.192
           2187	  0.192
           2188	  0.192
           2189	  0.185
           2190	  0.192
           2191	  0.192
           2192	  0.200
           2193	  0.192
           2194	  0.208
           2195	  0.192
           2196	  0.192
           2197	  0.192
           2198	  0.192
           2199	  0.192
           2200	  0.200
           2201	  0.192
           2202	  0.200
           2203	  0.208
           2204	  0.208
           2205	  0.208
           2206	  0.208
           2207	  0.208
           2208	  0.208
           2209	  0.215
           2210	  0.208
           2211	  0.200
           2212	  0.200
           2213	  0.192
           2214	  0.177
           2215	  0.177
           2216	  0.177
           2217	  0.177
           2218	  0.177
           2219	  0.185
           2220	  0.192
           2221	  0.200
           2222	  0.200
           2223	  0.192
           2224	  0.200
           2225	  0.208
           2226	  0.215
           2227	  0.208
           2228	  0.208
           2229	  0.208
           2230	  0.215
           2231	  0.200
           2232	  0.208
           2233	  0.208
           2234	  0.200
           2235	  0.208
           2236	  0.215
           2237	  0.215
           2238	  0.192
           2239	  0.185
           2240	  0.169
           2241	  0.162
           2242	  0.146
           2243	  0.131
           2244	  0.115
           2245	  0.100
           2246	  0.069
           2247	  0.062
           2248	  0.046
           2249	  0.023
           2250	  0.000
           2251	 -0.023
           2252	 -0.038
           2253	 -0.054
           2254	 -0.069
           2255	 -0.092
           2256	 -0.100
           2257	 -0.115
           2258	 -0.131
           2259	 -0.146
           2260	 -0.169
           2261	 -0.200
           2262	 -0.231
           2263	 -0.254
           2264	 -0.277
           2265	 -0.292
           2266	 -0.308
           2267	 -0.315
           2268	 -0.315
           2269	 -0.308
           2270	 -0.300
           2271	 -0.300
           2272	 -0.292
           2273	 -0.285
           2274	 -0.292
           2275	 -0.285
           2276	 -0.285
           2277	 -0.269
           2278	 -0.269
           2279	 -0.269
           2280	 -0.262
           2281	 -0.269
           2282	 -0.262
           2283	 -0.269
           2284	 -0.269
           2285	 -0.269
           2286	 -0.277
           2287	 -0.285
           2288	 -0.269
           2289	 -0.262
           2290	 -0.262
           2291	 -0.246
           2292	 -0.231
           2293	 -0.223
           2294	 -0.223
           2295	 -0.215
           2296	 -0.215
           2297	 -0.223
           2298	 -0.223
           2299	 -0.223
           2300	 -0.231
           2301	 -0.215
           2302	 -0.215
           2303	 -0.215
           2304	 -0.215
           2305	 -0.208
           2306	 -0.208
           2307	 -0.208
           2308	 -0.208
           2309	 -0.200
           2310	 -0.177
           2311	 -0.146
           2312	 -0.115
           2313	 -0.085
           2314	 -0.054
           2315	 -0.023
           2316	 -0.008
           2317	  0.008
           2318	  0.015
           2319	  0.023
           2320	  0.038
           2321	  0.038
           2322	  0.038
           2323	  0.062
           2324	  0.077
           2325	  0.100
           2326	  0.115
           2327	  0.138
           2328	  0.154
           2329	  0.169
           2330	  0.200
           2331	  0.208
           2332	  0.215
           2333	  0.223
           2334	  0.223
           2335	  0.231
           2336	  0.246
           2337	  0.262
           2338	  0.269
           2339	  0.269
           2340	  0.262
           2341	  0.254
           2342	  0.246
           2343	  0.254
           2344	  0.238
           2345	  0.231
           2346	  0.238
           2347	  0.254
           2348	  0.254
           2349	  0.262
           2350	  0.277
           2351	  0.269
           2352	  0.262
           2353	  0.269
           2354	  0.269
           2355	  0.269
           2356	  0.277
           2357	  0.277
           2358	  0.269
           2359	  0.277
           2360	  0.269
           2361	  0.269
           2362	  0.269
           2363	  0.277
           2364	  0.292
           2365	  0.285
           2366	  0.292
           2367	  0.292
           2368	  0.300
           2369	  0.308
           2370	  0.308
           2371	  0.323
           2372	  0.331
           2373	  0.346
           2374	  0.354
           2375	  0.362
           2376	  0.377
           2377	  0.385
           2378	  0.400
           2379	  0.415
           2380	  0.423
           2381	  0.431
           2382	  0.423
           2383	  0.423
           2384	  0.423
           2385	  0.423
           2386	  0.415
           2387	  0.415
           2388	  0.423
           2389	  0.423
           2390	  0.423
           2391	  0.454
           2392	  0.454
           2393	  0.462
           2394	  0.469
           2395	  0.469
           2396	  0.477
           2397	  0.500
           2398	  0.485
           2399	  0.477
           2400	  0.492
           2401	  0.492
           2402	  0.492
           2403	  0.508
           2404	  0.500
           2405	  0.492
           2406	  0.500
           2407	  0.492
           2408	  0.485
           2409	  0.492
           2410	  0.508
           2411	  0.500
           2412	  0.492
           2413	  0.492
           2414	  0.492
           2415	  0.492
           2416	  0.485
           2417	  0.485
           2418	  0.492
           2419	  0.492
           2420	  0.492
           2421	  0.500
           2422	  0.500
           2423	  0.492
           2424	  0.500
           2425	  0.508
           2426	  0.500
           2427	  0.492
           2428	  0.485
           2429	  0.492
           2430	  0.485
           2431	  0.485
           2432	  0.477
           2433	  0.477
           2434	  0.485
           2435	  0.477
           2436	  0.469
           2437	  0.477
           2438	  0.469
           2439	  0.469
           2440	  0.462
           2441	  0.462
           2442	  0.454
           2443	  0.446
           2444	  0.462
           2445	  0.462
           2446	  0.462
           2447	  0.454
           2448	  0.446
           2449	  0.431
           2450	  0.438
           2451	  0.431
           2452	  0.431
           2453	  0.415
           2454	  0.408
           2455	  0.400
           2456	  0.400
           2457	  0.392
           2458	  0.392
           2459	  0.385
           2460	  0.369
           2461	  0.369
           2462	  0.369
           2463	  0.362
           2464	  0.354
           2465	  0.369
           2466	  0.369
           2467	  0.354
           2468	  0.346
           2469	  0.362
           2470	  0.346
           2471	  0.331
           2472	  0.338
           2473	  0.338
           2474	  0.331
           2475	  0.331
           2476	  0.315
           2477	  0.315
           2478	  0.315
           2479	  0.308
           2480	  0.308
           2481	  0.300
           2482	  0.308
           2483	  0.308
           2484	  0.300
           2485	  0.292
           2486	  0.300
           2487	  0.300
           2488	  0.300
           2489	  0.300
           2490	  0.292
           2491	  0.285
           2492	  0.269
           2493	  0.269
           2494	  0.277
           2495	  0.277
           2496	  0.285
           2497	  0.269
           2498	  0.269
           2499	  0.269
           2500	  0.262
           2501	  0.246
           2502	  0.254
           2503	  0.254
           2504	  0.254
           2505	  0.269
           2506	  0.262
           2507	  0.254
           2508	  0.246
           2509	  0.246
           2510	  0.254
           2511	  0.262
           2512	  0.254
           2513	  0.262
           2514	  0.254
           2515	  0.254
           2516	  0.262
           2517	  0.254
           2518	  0.246
           2519	  0.254
           2520	  0.246
           2521	  0.238
           2522	  0.246
           2523	  0.246
           2524	  0.246
           2525	  0.246
           2526	  0.246
           2527	  0.238
           2528	  0.246
           2529	  0.246
           2530	  0.246
           2531	  0.246
           2532	  0.254
           2533	  0.246
           2534	  0.246
           2535	  0.246
           2536	  0.246
           2537	  0.231
           2538	  0.238
           2539	  0.231
           2540	  0.223
           2541	  0.223
           2542	  0.223
           2543	  0.223
           2544	  0.215
           2545	  0.215
           2546	  0.215
           2547	  0.231
           2548	  0.231
           2549	  0.231
           2550	  0.231
           2551	  0.231
           2552	  0.223
           2553	  0.223
           2554	  0.223
           2555	  0.208
           2556	  0.200
           2557	  0.208
           2558	  0.223
           2559	  0.223
           2560	  0.231
           2561	  0.231
           2562	  0.231
           2563	  0.231
           2564	  0.223
           2565	  0.238
           2566	  0.238
           2567	  0.231
           2568	  0.208
           2569	  0.215
           2570	  0.231
           2571	  0.215
           2572	  0.215
           2573	  0.223
           2574	  0.238
           2575	  0.223
           2576	  0.223
           2577	  0.231
           2578	  0.223
           2579	  0.215
           2580	  0.215
           2581	  0.215
           2582	  0.208
           2583	  0.231
           2584	  0.223
           2585	  0.223
           2586	  0.231
           2587	  0.238
           2588	  0.231
           2589	  0.246
           2590	  0.238
           2591	  0.238
           2592	  0.231
           2593	  0.231
           2594	  0.231
           2595	  0.231
           2596	  0.231
           2597	  0.223
           2598	  0.223
           2599	  0.231
           2600	  0.223
           2601	  0.231
           2602	  0.238
           2603	  0.231
           2604	  0.231
           2605	  0.231
           2606	  0.231
           2607	  0.231
           2608	  0.231
           2609	  0.215
           2610	  0.215
           2611	  0.223
           2612	  0.223
           2613	  0.215
           2614	  0.231
           2615	  0.231
           2616	  0.231
           2617	  0.238
           2618	  0.246
           2619	  0.231
           2620	  0.238
           2621	  0.238
           2622	  0.231
           2623	  0.223
           2624	  0.231
           2625	  0.231
           2626	  0.215
           2627	  0.223
           2628	  0.223
           2629	  0.231
           2630	  0.223
           2631	  0.231
           2632	  0.231
           2633	  0.223
           2634	  0.223
           2635	  0.223
           2636	  0.223
           2637	  0.238
           2638	  0.223
           2639	  0.223
           2640	  0.223
           2641	  0.223
           2642	  0.215
           2643	  0.223
           2644	  0.223
           2645	  0.208
           2646	  0.215
           2647	  0.231
           2648	  0.231
           2649	  0.215
           2650	  0.223
           2651	  0.215
           2652	  0.223
           2653	  0.223
           2654	  0.215
           2655	  0.223
           2656	  0.231
           2657	  0.215
           2658	  0.200
           2659	  0.208
           2660	  0.208
           2661	  0.200
           2662	  0.223
           2663	  0.215
           2664	  0.208
           2665	  0.215
           2666	  0.215
           2667	  0.223
           2668	  0.231
           2669	  0.238
           2670	  0.223
           2671	  0.231
           2672	  0.238
           2673	  0.238
           2674	  0.231
           2675	  0.231
           2676	  0.223
           2677	  0.223
           2678	  0.223
           2679	  0.223
           2680	  0.223
           2681	  0.215
           2682	  0.215
           2683	  0.223
           2684	  0.223
           2685	  0.215
           2686	  0.223
           2687	  0.223
           2688	  0.215
           2689	  0.215
           2690	  0.223
           2691	  0.223
           2692	  0.223
           2693	  0.215
           2694	  0.215
           2695	  0.215
           2696	  0.215
           2697	  0.215
           2698	  0.215
           2699	  0.223
           2700	  0.215
           2701	  0.215
           2702	  0.215
           2703	  0.215
           2704	  0.215
           2705	  0.215
           2706	  0.223
           2707	  0.208
           2708	  0.215
           2709	  0.223
           2710	  0.215
           2711	  0.200
           2712	  0.208
           2713	  0.215
           2714	  0.215
           2715	  0.215
           2716	  0.208
           2717	  0.215
           2718	  0.215
           2719	  0.208
           2720	  0.208
           2721	  0.223
           2722	  0.215
           2723	  0.215
           2724	  0.208
           2725	  0.208
           2726	  0.215
           2727	  0.215
           2728	  0.215
           2729	  0.208
           2730	  0.200
           2731	  0.200
           2732	  0.208
           2733	  0.208
           2734	  0.208
           2735	  0.200
           2736	  0.200
           2737	  0.200
           2738	  0.208
           2739	  0.208
           2740	  0.200
           2741	  0.200
           2742	  0.192
           2743	  0.192
           2744	  0.192
           2745	  0.200
           2746	  0.208
           2747	  0.208
           2748	  0.200
           2749	  0.200
           2750	  0.200
           2751	  0.200
           2752	  0.177
           2753	  0.185
           2754	  0.177
           2755	  0.177
           2756	  0.177
           2757	  0.177
           2758	  0.185
           2759	  0.192
           2760	  0.208
           2761	  0.208
           2762	  0.200
           2763	  0.208
           2764	  0.215
           2765	  0.200
           2766	  0.192
           2767	  0.200
           2768	  0.192
           2769	  0.185
           2770	  0.185
           2771	  0.177
           2772	  0.185
           2773	  0.185
           2774	  0.177
           2775	  0.185
           2776	  0.192
           2777	  0.185
           2778	  0.177
           2779	  0.192
           2780	  0.192
           2781	  0.185
           2782	  0.185
           2783	  0.185
           2784	  0.185
           2785	  0.185
           2786	  0.185
           2787	  0.185
           2788	  0.169
           2789	  0.169
           2790	  0.169
           2791	  0.177
           2792	  0.177
           2793	  0.177
           2794	  0.185
           2795	  0.185
           2796	  0.177
           2797	  0.185
           2798	  0.177
           2799	  0.185
           2800	  0.192
           2801	  0.185
           2802	  0.177
           2803	  0.177
           2804	  0.185
           2805	  0.177
           2806	  0.177
           2807	  0.177
           2808	  0.177
           2809	  0.177
           2810	  0.169
           2811	  0.177
           2812	  0.185
           2813	  0.177
           2814	  0.177
           2815	  0.177
           2816	  0.177
           2817	  0.185
           2818	  0.185
           2819	  0.177
           2820	  0.169
           2821	  0.177
           2822	  0.192
           2823	  0.192
           2824	  0.200
           2825	  0.200
           2826	  0.192
           2827	  0.200
           2828	  0.200
           2829	  0.192
           2830	  0.192
           2831	  0.192
           2832	  0.185
           2833	  0.192
           2834	  0.192
           2835	  0.192
           2836	  0.208
           2837	  0.208
           2838	  0.208
           2839	  0.215
           2840	  0.231
           2841	  0.223
           2842	  0.223
           2843	  0.223
           2844	  0.215
           2845	  0.208
           2846	  0.223
           2847	  0.231
           2848	  0.223
           2849	  0.223
           2850	  0.215
           2851	  0.215
           2852	  0.223
           2853	  0.215
           2854	  0.223
           2855	  0.223
           2856	  0.223
           2857	  0.223
           2858	  0.223
           2859	  0.223
           2860	  0.223
           2861	  0.223
           2862	  0.215
           2863	  0.223
           2864	  0.231
           2865	  0.231
           2866	  0.223
           2867	  0.223
           2868	  0.215
           2869	  0.215
           2870	  0.223
           2871	  0.231
           2872	  0.223
           2873	  0.215
           2874	  0.223
           2875	  0.223
           2876	  0.231
           2877	  0.231
           2878	  0.238
           2879	  0.246
           2880	  0.269
           2881	  0.262
           2882	  0.277
           2883	  0.292
           2884	  0.292
           2885	  0.300
           2886	  0.315
           2887	  0.323
           2888	  0.323
           2889	  0.323
           2890	  0.331
           2891	  0.346
           2892	  0.346
           2893	  0.331
           2894	  0.331
           2895	  0.338
           2896	  0.338
           2897	  0.331
           2898	  0.323
           2899	  0.308
           2900	  0.315
           2901	  0.315
           2902	  0.292
           2903	  0.285
           2904	  0.277
           2905	  0.254
           2906	  0.246
           2907	  0.254
           2908	  0.246
           2909	  0.246
           2910	  0.246
           2911	  0.246
           2912	  0.238
           2913	  0.238
           2914	  0.238
           2915	  0.215
           2916	  0.215
           2917	  0.208
           2918	  0.192
           2919	  0.192
           2920	  0.192
           2921	  0.185
           2922	  0.177
           2923	  0.185
           2924	  0.192
           2925	  0.185
           2926	  0.185
           2927	  0.177
           2928	  0.177
           2929	  0.177
           2930	  0.177
           2931	  0.185
           2932	  0.185
           2933	  0.177
           2934	  0.177
           2935	  0.185
           2936	  0.177
           2937	  0.177
           2938	  0.162
           2939	  0.162
           2940	  0.162
           2941	  0.169
           2942	  0.169
           2943	  0.169
           2944	  0.162
           2945	  0.162
           2946	  0.162
           2947	  0.162
           2948	  0.162
           2949	  0.154
           2950	  0.154
           2951	  0.154
           2952	  0.146
           2953	  0.138
           2954	  0.146
           2955	  0.154
           2956	  0.154
           2957	  0.146
           2958	  0.138
           2959	  0.138
           2960	  0.138
           2961	  0.131
           2962	  0.123
           2963	  0.115
           2964	  0.108
           2965	  0.108
           2966	  0.108
           2967	  0.100
           2968	  0.108
           2969	  0.108
           2970	  0.092
           2971	  0.092
           2972	  0.108
           2973	  0.123
           2974	  0.123
           2975	  0.131
           2976	  0.154
           2977	  0.177
           2978	  0.185
           2979	  0.185
           2980	  0.185
           2981	  0.185
           2982	  0.192
           2983	  0.200
           2984	  0.208
           2985	  0.215
           2986	  0.238
           2987	  0.269
           2988	  0.300
           2989	  0.331
           2990	  0.362
           2991	  0.392
           2992	  0.400
           2993	  0.400
           2994	  0.392
           2995	  0.369
           2996	  0.362
           2997	  0.354
           2998	  0.338
           2999	  0.331
           3000	  0.323
           3001	  0.315
           3002	  0.300
           3003	  0.300
           3004	  0.285
           3005	  0.269
           3006	  0.269
           3007	  0.269
           3008	  0.246
           3009	  0.246
           3010	  0.254
           3011	  0.246
           3012	  0.238
           3013	  0.238
           3014	  0.238
           3015	  0.223
           3016	  0.215
           3017	  0.208
           3018	  0.185
           3019	  0.177
           3020	  0.177
           3021	  0.169
           3022	  0.162
           3023	  0.162
           3024	  0.162
           3025	  0.154
           3026	  0.154
           3027	  0.146
           3028	  0.138
           3029	  0.131
           3030	  0.138
           3031	  0.146
           3032	  0.146
           3033	  0.131
           3034	  0.154
           3035	  0.146
           3036	  0.123
           3037	  0.131
           3038	  0.138
           3039	  0.131
           3040	  0.123
           3041	  0.123
           3042	  0.115
           3043	  0.108
           3044	  0.115
           3045	  0.115
           3046	  0.108
           3047	  0.115
           3048	  0.123
           3049	  0.115
           3050	  0.115
           3051	  0.123
           3052	  0.108
           3053	  0.108
           3054	  0.108
           3055	  0.092
           3056	  0.092
           3057	  0.100
           3058	  0.100
           3059	  0.092
           3060	  0.100
           3061	  0.100
           3062	  0.100
           3063	  0.100
           3064	  0.115
           3065	  0.123
           3066	  0.115
           3067	  0.115
           3068	  0.115
           3069	  0.108
           3070	  0.092
           3071	  0.092
           3072	  0.100
           3073	  0.100
           3074	  0.108
           3075	  0.108
           3076	  0.100
           3077	  0.100
           3078	  0.092
           3079	  0.100
           3080	  0.100
           3081	  0.108
           3082	  0.115
           3083	  0.108
           3084	  0.108
           3085	  0.100
           3086	  0.100
           3087	  0.108
           3088	  0.108
           3089	  0.108
           3090	  0.100
           3091	  0.115
           3092	  0.108
           3093	  0.100
           3094	  0.108
           3095	  0.115
           3096	  0.108
           3097	  0.115
           3098	  0.123
           3099	  0.115
           3100	  0.123
           3101	  0.123
           3102	  0.108
           3103	  0.115
           3104	  0.115
           3105	  0.123
           3106	  0.123
           3107	  0.115
           3108	  0.115
           3109	  0.123
           3110	  0.123
           3111	  0.108
           3112	  0.123
           3113	  0.131
           3114	  0.115
           3115	  0.108
           3116	  0.115
           3117	  0.115
           3118	  0.115
           3119	  0.100
           3120	  0.108
           3121	  0.115
           3122	  0.123
           3123	  0.115
           3124	  0.108
           3125	  0.108
           3126	  0.115
           3127	  0.115
           3128	  0.115
           3129	  0.115
           3130	  0.108
           3131	  0.115
           3132	  0.108
           3133	  0.100
           3134	  0.108
           3135	  0.115
           3136	  0.115
           3137	  0.108
           3138	  0.108
           3139	  0.100
           3140	  0.092
           3141	  0.108
           3142	  0.123
           3143	  0.115
           3144	  0.123
           3145	  0.123
           3146	  0.123
           3147	  0.115
           3148	  0.115
           3149	  0.123
           3150	  0.131
           3151	  0.131
           3152	  0.138
           3153	  0.138
           3154	  0.138
           3155	  0.146
           3156	  0.146
           3157	  0.138
           3158	  0.146
           3159	  0.154
           3160	  0.146
           3161	  0.154
           3162	  0.146
           3163	  0.154
           3164	  0.154
           3165	  0.169
           3166	  0.169
           3167	  0.162
           3168	  0.169
           3169	  0.169
           3170	  0.169
           3171	  0.177
           3172	  0.185
           3173	  0.177
           3174	  0.177
           3175	  0.192
           3176	  0.185
           3177	  0.185
           3178	  0.185
           3179	  0.185
           3180	  0.185
           3181	  0.192
           3182	  0.185
           3183	  0.185
           3184	  0.192
           3185	  0.185
           3186	  0.185
           3187	  0.192
           3188	  0.200
           3189	  0.200
           3190	  0.200
